,open_time,open,high,low,close,volume,close_time,quote_asset_volume,no_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
551,1629988200000,3121.09,3130.40,3108.00,3115.27,34086.964,1629989099999,106346590.24828,39639,17250.117,53829470.84672
552,1629989100000,3115.26,3127.00,3114.10,3116.75,17538.874,1629989999999,54737035.37507,23878,7755.057,24204333.88494
553,1629990000000,3117.02,3135.04,3110.50,3126.78,25215.257,1629990899999,78687744.10682,32182,13527.927,42219522.15787
554,1629990900000,3126.78,3135.39,3118.00,3125.04,12168.167,1629991799999,38030172.47645,20080,5324.091,16641855.77704
555,1629991800000,3125.04,3126.52,3102.00,3103.50,26653.668,1629992699999,82907472.61193,32024,10720.052,33349997.33438
556,1629992700000,3103.51,3114.90,3094.27,3105.71,25541.201,1629993599999,79269594.78104,34794,11439.467,35512848.53154
557,1629993600000,3105.95,3119.60,3097.38,3106.32,24983.597,1629994499999,77662547.09107,34671,12535.246,38971226.23514
558,1629994500000,3106.24,3106.25,3076.33,3090.77,44545.261,1629995399999,137585760.05018,50859,19538.252,60348725.00047
559,1629995400000,3090.77,3121.85,3082.68,3112.36,36592.488,1629996299999,113677631.71971,41306,18239.703,56663796.01014
560,1629996300000,3112.36,3115.40,3104.14,3111.97,13185.297,1629997199999,41008462.62842,21990,6356.995,19772495.34285
561,1629997200000,3111.96,3129.00,3111.41,3124.88,20408.342,1629998099999,63729084.57909,27158,11528.427,36002596.64557
562,1629998100000,3124.88,3126.86,3110.86,3112.98,12223.125,1629998999999,38119793.19945,18947,5162.539,16102374.08428
563,1629999000000,3112.99,3119.80,3108.27,3117.22,10563.539,1629999899999,32895201.24529,16743,6369.860,19837645.92854
564,1629999900000,3117.21,3122.00,3110.65,3112.84,9618.013,1630000799999,29978738.26722,16454,4659.265,14522563.68946
565,1630000800000,3112.84,3119.93,3096.91,3098.46,18988.935,1630001699999,58939511.10943,25037,8325.556,25845925.37962
566,1630001700000,3098.46,3108.98,3095.00,3104.84,11657.720,1630002599999,36165600.04125,19356,5630.951,17474063.84597
567,1630002600000,3104.84,3120.77,3104.04,3115.35,14733.447,1630003499999,45881327.86723,21687,8155.341,25396755.18417
568,1630003500000,3115.35,3136.79,3115.35,3124.14,21548.808,1630004399999,67402030.97533,27995,10064.469,31482026.10049
569,1630004400000,3124.14,3128.20,3105.22,3107.92,14897.382,1630005299999,46397800.70440,22895,7431.416,23140454.78333
570,1630005300000,3107.93,3107.93,3095.39,3096.94,15705.441,1630006199999,48708105.02461,20905,7749.977,24033606.32944
571,1630006200000,3096.94,3114.59,3096.85,3105.17,10830.825,1630007099999,33651244.19570,17323,5458.325,16953826.46577
572,1630007100000,3105.18,3119.80,3105.18,3109.05,9733.742,1630007999999,30312813.05448,16268,4077.125,12695492.77279
573,1630008000000,3109.06,3122.79,3105.00,3117.55,12192.006,1630008899999,37998801.88764,19763,5783.383,18025345.46472
574,1630008900000,3117.55,3124.11,3110.06,3113.41,10028.003,1630009799999,31252919.02760,16873,4967.440,15483872.93815
575,1630009800000,3113.41,3122.25,3113.41,3121.32,6380.281,1630010699999,19900726.76229,12415,3497.215,10908215.84970
576,1630010700000,3121.32,3123.07,3112.03,3120.00,6382.596,1630011599999,19900351.02589,14280,3142.157,9796863.61342
577,1630011600000,3120.00,3135.00,3119.99,3129.67,16287.907,1630012499999,50978544.32115,22575,8112.511,25387161.60529
578,1630012500000,3129.67,3142.35,3125.69,3137.06,16433.377,1630013399999,51530452.57941,22701,8845.077,27739166.23393
579,1630013400000,3137.06,3138.13,3129.61,3130.15,5899.883,1630014299999,18490135.42997,13446,2543.557,7972465.40017
580,1630014300000,3130.15,3142.72,3129.18,3136.84,9225.749,1630015199999,28933110.80489,16469,5049.143,15835612.43929
581,1630015200000,3136.66,3142.00,3125.46,3135.00,10684.863,1630016099999,33474697.86756,17646,5405.521,16937760.59375
582,1630016100000,3134.99,3142.59,3128.68,3140.19,10727.417,1630016999999,33654334.05563,15308,6335.033,19876146.35927
583,1630017000000,3140.19,3149.30,3132.25,3134.73,13187.774,1630017899999,41423114.00905,19517,6383.001,20055265.79197
584,1630017900000,3134.73,3134.73,3121.59,3127.32,11372.846,1630018799999,35572703.37470,18996,5252.271,16426638.18808
585,1630018800000,3127.31,3130.10,3113.11,3115.80,12593.494,1630019699999,39290919.77236,19783,5630.020,17566642.68322
586,1630019700000,3115.80,3129.84,3114.01,3126.49,7469.008,1630020599999,23336089.97032,14027,4303.198,13444639.16590
587,1630020600000,3126.50,3139.57,3126.49,3129.80,12428.606,1630021499999,38954148.38964,17442,6519.675,20435018.66982
588,1630021500000,3129.81,3131.69,3087.74,3093.77,25590.624,1630022399999,79509585.05772,34072,9427.556,29300947.61530
589,1630022400000,3093.81,3109.80,3076.00,3077.33,46242.222,1630023299999,142944098.08089,52648,22050.673,68182373.61511
590,1630023300000,3077.34,3081.70,3061.44,3078.55,45751.235,1630024199999,140490064.18772,57948,23081.244,70889156.61651
591,1630024200000,3078.37,3087.00,3067.32,3085.61,19510.710,1630025099999,60043566.96947,29529,10921.696,33619192.34638
592,1630025100000,3085.60,3116.70,3079.30,3115.02,38683.856,1630025999999,119959678.31049,41753,20091.042,62311606.16591
593,1630026000000,3115.02,3139.40,3114.67,3130.44,50213.206,1630026899999,157172273.64829,55257,24854.192,77780627.38524
594,1630026900000,3130.44,3138.00,3122.00,3134.01,23887.157,1630027799999,74784257.26018,26946,12534.150,39248877.91331
595,1630027800000,3134.00,3147.69,3126.95,3127.56,24898.367,1630028699999,78154634.94453,32607,12104.696,38002947.98448
596,1630028700000,3127.58,3134.86,3116.60,3121.06,21665.880,1630029599999,67694678.14283,25776,11158.928,34873828.24430
597,1630029600000,3121.23,3134.90,3121.23,3130.28,12072.948,1630030499999,37774638.18374,18265,7327.232,22925315.31099
598,1630030500000,3130.21,3131.11,3119.20,3125.80,11529.302,1630031399999,36015317.06827,17307,6027.005,18828142.64539
599,1630031400000,3125.79,3128.99,3116.06,3121.05,11128.652,1630032299999,34739442.43271,17045,5809.949,18137000.60077
600,1630032300000,3121.05,3123.87,3110.13,3110.77,11969.997,1630033199999,37295285.71756,16687,4756.119,14822890.14046
601,1630033200000,3110.78,3115.00,3096.00,3100.73,20927.177,1630034099999,64933302.85271,28784,10873.960,33742756.74973
602,1630034100000,3100.73,3100.73,3084.14,3084.32,24079.620,1630034999999,74423103.86311,28641,10320.217,31899296.33441
603,1630035000000,3084.32,3099.99,3083.59,3089.09,20115.865,1630035899999,62179524.84757,25983,11344.695,35065011.60371
604,1630035900000,3089.09,3097.48,3084.38,3095.20,12992.614,1630036799999,40166285.36896,20445,6387.530,19747266.89329
605,1630036800000,3095.21,3103.88,3084.12,3087.12,22101.059,1630037699999,68339935.81121,25090,10986.799,33975136.94931
606,1630037700000,3087.12,3092.29,3078.03,3085.14,15994.703,1630038599999,49323063.29749,21887,6579.589,20291279.34133
607,1630038600000,3085.15,3096.19,3077.31,3093.11,14966.095,1630039499999,46214300.42384,20822,7524.005,23234851.64279
608,1630039500000,3093.10,3109.50,3090.16,3104.03,20120.418,1630040399999,62413572.58613,26496,10046.183,31165120.77050
609,1630040400000,3104.02,3113.00,3099.32,3107.41,15369.518,1630041299999,47762922.79428,22361,8207.596,25508146.19343
610,1630041300000,3107.41,3117.93,3099.87,3113.32,16747.937,1630042199999,52085281.47826,22962,8910.611,27722005.75299
611,1630042200000,3113.31,3121.09,3110.04,3111.33,13091.039,1630043099999,40795687.99177,20637,6235.412,19434790.71861
612,1630043100000,3111.33,3116.13,3103.30,3112.87,14671.731,1630043999999,45592982.67684,18709,6203.817,19281386.58370
613,1630044000000,3112.88,3119.27,3106.34,3114.85,12328.062,1630044899999,38390247.78680,18857,6727.666,20953650.25314
614,1630044900000,3114.86,3117.47,3106.71,3111.77,10049.841,1630045799999,31277134.02323,15805,4663.993,14518607.06208
615,1630045800000,3111.77,3114.64,3102.25,3107.94,8972.275,1630046699999,27875834.40929,15152,3636.800,11299472.50883
616,1630046700000,3107.95,3111.49,3103.39,3109.36,9291.994,1630047599999,28878186.00082,13157,4622.030,14367168.60319
617,1630047600000,3109.36,3121.00,3105.26,3110.99,16963.318,1630048499999,52855828.40567,22306,9155.936,28532448.19729
618,1630048500000,3111.00,3133.42,3092.06,3117.58,53843.857,1630049399999,167732662.80858,56474,26808.180,83537783.48730
619,1630049400000,3117.57,3127.54,3106.45,3116.86,25442.377,1630050299999,79324565.29250,31904,12978.201,40471253.70449
620,1630050300000,3116.87,3130.84,3115.36,3127.20,16872.950,1630051199999,52716803.01216,22284,9384.221,29323685.87118
621,1630051200000,3127.21,3130.65,3119.77,3121.30,14883.039,1630052099999,46514491.30810,22426,6646.328,20775623.56534
622,1630052100000,3121.30,3122.22,3116.00,3118.42,9213.750,1630052999999,28737906.35056,14876,4453.671,13892361.46569
623,1630053000000,3118.42,3126.61,3113.06,3116.47,14386.936,1630053899999,44891769.74449,18030,6310.630,19696705.35844
624,1630053900000,3116.48,3120.86,3108.21,3113.72,13500.803,1630054799999,42036779.03240,20672,5672.380,17665342.61476
625,1630054800000,3113.72,3115.78,3104.72,3110.46,13908.137,1630055699999,43235639.21556,20857,6176.832,19203414.52948
626,1630055700000,3110.46,3121.51,3103.63,3110.69,18434.285,1630056599999,57362179.78422,25652,8801.162,27390787.17486
627,1630056600000,3110.69,3114.65,3103.63,3114.63,8820.540,1630057499999,27422682.33780,16132,4742.119,14743041.03067
628,1630057500000,3114.66,3120.62,3110.32,3113.05,8836.365,1630058399999,27523943.08158,16520,4464.300,13905396.35052
629,1630058400000,3113.06,3123.95,3110.14,3123.52,16823.598,1630059299999,52490137.12414,22200,9324.572,29092247.62676
630,1630059300000,3123.52,3124.00,3111.39,3115.87,9311.822,1630060199999,29030677.16290,18147,4894.357,15259793.00323
631,1630060200000,3115.87,3122.76,3111.58,3119.49,10196.204,1630061099999,31787991.91473,16425,5139.882,16024713.49750
632,1630061100000,3119.36,3124.97,3116.43,3122.16,13635.995,1630061999999,42559114.71880,18001,7413.390,23138095.39548
633,1630062000000,3122.16,3136.00,3118.01,3126.49,25320.929,1630062899999,79234284.01698,29189,14943.877,46767830.42610
634,1630062900000,3126.34,3141.70,3126.32,3138.75,18375.707,1630063799999,57608966.30799,24528,10086.320,31625575.90306
635,1630063800000,3138.74,3175.00,3138.60,3170.30,80658.989,1630064699999,255023548.59016,79294,45091.543,142521556.76979
636,1630064700000,3170.50,3175.00,3145.00,3156.55,61248.450,1630065599999,193501386.12380,60661,27424.172,86663430.96135
637,1630065600000,3156.55,3166.52,3148.00,3158.11,31918.317,1630066499999,100800914.97699,37755,14294.927,45149502.65054
638,1630066500000,3157.96,3166.00,3153.00,3153.01,21825.110,1630067399999,69006733.57304,25751,9112.539,28813556.02193
639,1630067400000,3153.00,3163.00,3147.68,3162.99,19104.786,1630068299999,60269768.44913,24703,9886.686,31196457.43040
640,1630068300000,3162.99,3166.99,3156.20,3156.59,17630.594,1630069199999,55749207.26983,22625,8048.938,25454572.92910
641,1630069200000,3156.59,3158.66,3133.41,3141.83,45187.295,1630070099999,142069750.08525,45776,19652.018,61776695.89961
642,1630070100000,3141.72,3147.53,3135.16,3146.30,18737.011,1630070999999,58866112.16244,22398,10318.047,32417023.33355
643,1630071000000,3146.30,3165.00,3144.42,3154.96,24683.325,1630071899999,77925988.72304,30142,14100.945,44520468.21525
644,1630071900000,3154.83,3171.49,3149.89,3165.96,30420.722,1630072799999,96246549.79224,34784,16155.175,51116590.79586
645,1630072800000,3165.96,3219.51,3160.00,3208.00,114149.555,1630073699999,364879989.98228,112298,65277.943,208597484.34242
646,1630073700000,3208.00,3235.00,3208.00,3224.98,77275.026,1630074599999,249094188.58720,81620,39943.694,128764247.85432
647,1630074600000,3224.97,3244.00,3222.54,3233.53,63269.220,1630075499999,204540576.89371,63557,32890.011,106337207.69275
648,1630075500000,3233.52,3236.99,3222.30,3230.61,27479.159,1630076399999,88712887.89500,30089,12073.292,38980761.99684
649,1630076400000,3230.63,3249.82,3230.63,3240.75,53171.195,1630077299999,172411232.58105,53852,28340.727,91900322.72550
650,1630077300000,3240.75,3246.53,3225.66,3234.17,48547.878,1630078199999,157023909.73336,39256,25225.832,81589553.31515
651,1630078200000,3234.17,3238.92,3224.01,3237.67,31024.916,1630079099999,100193858.14780,34943,13341.185,43097843.96746
652,1630079100000,3237.68,3241.50,3230.75,3240.32,18099.643,1630079999999,58589758.84319,25464,9366.260,30324824.57014
653,1630080000000,3240.42,3250.00,3233.28,3235.71,50310.267,1630080899999,163134198.09562,47941,25585.144,82973684.68684
654,1630080900000,3235.79,3238.15,3221.74,3233.82,28629.252,1630081799999,92486842.02362,31987,12061.209,38968881.95916
655,1630081800000,3233.78,3243.26,3233.26,3238.65,15694.001,1630082699999,50825310.81245,21019,8266.753,26771136.23274
656,1630082700000,3238.68,3244.10,3232.60,3233.23,10498.775,1630083599999,33998019.53945,17059,5682.954,18403833.44424
657,1630083600000,3233.19,3241.74,3233.19,3234.63,12928.055,1630084499999,41854961.51378,17372,7117.009,23037149.28017
658,1630084500000,3234.75,3242.34,3234.58,3240.28,11322.586,1630085399999,36671504.15203,17320,6490.986,21023779.28169
659,1630085400000,3240.29,3245.96,3236.20,3239.31,12020.210,1630086299999,38965151.44832,18668,5950.090,19289665.85218
660,1630086300000,3239.31,3242.73,3231.29,3234.67,10191.834,1630087199999,32981082.63109,17224,4237.774,13714187.33831
661,1630087200000,3234.68,3241.20,3232.19,3237.67,10287.283,1630088099999,33305459.69151,16297,4772.562,15452857.57921
662,1630088100000,3237.68,3240.40,3234.70,3238.32,6044.049,1630088999999,19570960.83172,11580,3085.358,9990391.12596
663,1630089000000,3238.32,3241.49,3230.00,3235.77,11537.509,1630089899999,37344122.44155,14028,5363.185,17363336.64350
664,1630089900000,3235.76,3240.93,3227.36,3231.62,10371.421,1630090799999,33543920.08445,15016,4303.039,13921838.00548
665,1630090800000,3231.61,3237.03,3228.05,3235.13,14518.962,1630091699999,46955344.13164,15652,9330.453,30178015.04115
666,1630091700000,3235.02,3245.21,3228.55,3230.85,21548.898,1630092599999,69737974.18935,20428,10932.106,35385039.25781
667,1630092600000,3230.86,3233.63,3226.23,3232.46,13239.350,1630093499999,42763537.28085,17091,6909.996,22320096.73863
668,1630093500000,3232.46,3235.90,3229.52,3233.22,7076.920,1630094399999,22874226.31428,11743,3010.002,9729612.02783
669,1630094400000,3233.22,3267.41,3224.09,3262.34,83561.449,1630095299999,271687675.50248,70588,50414.855,163913653.40879
670,1630095300000,3262.41,3269.93,3248.01,3269.30,26016.988,1630096199999,84753632.32605,32920,15003.897,48888062.86301
671,1630096200000,3269.34,3279.28,3262.36,3265.55,41482.948,1630097099999,135708168.70562,45279,21738.819,71130439.44863
672,1630097100000,3265.54,3269.33,3257.11,3263.40,16081.739,1630097999999,52464882.02130,22916,7192.143,23464443.21116
673,1630098000000,3263.40,3274.61,3259.60,3269.70,11481.994,1630098899999,37520459.27885,19903,6467.545,21134714.71941
674,1630098900000,3269.70,3278.28,3266.01,3268.24,12954.531,1630099799999,42398335.48734,22912,5487.930,17962789.06021
675,1630099800000,3268.24,3279.45,3265.60,3277.69,11788.359,1630100699999,38592361.93260,19359,6170.204,20197606.58421
676,1630100700000,3277.70,3278.64,3269.16,3275.43,10912.879,1630101599999,35730083.16349,17348,5331.767,17457478.67989
677,1630101600000,3275.43,3276.81,3255.50,3256.78,12069.535,1630102499999,39432298.55139,20371,4142.144,13537687.43270
678,1630102500000,3256.79,3266.21,3256.79,3262.14,12000.253,1630103399999,39142974.07028,19096,5887.733,19206539.40669
679,1630103400000,3262.39,3270.00,3262.00,3269.99,8587.661,1630104299999,28054423.06627,14248,5094.131,16642100.45873
680,1630104300000,3269.99,3275.94,3263.70,3275.56,7380.524,1630105199999,24128775.05508,13267,3768.598,12321662.88761
681,1630105200000,3275.56,3283.00,3274.60,3277.82,15291.737,1630106099999,50141261.65459,22738,7925.079,25987562.33352
682,1630106100000,3277.83,3278.95,3263.22,3268.34,22867.641,1630106999999,74776274.67840,21431,9945.205,32511035.36619
683,1630107000000,3268.34,3275.72,3263.00,3263.30,13100.734,1630107899999,42839673.49693,16042,7668.969,25083599.59896
684,1630107900000,3263.46,3275.70,3261.16,3273.91,12997.252,1630108799999,42462794.79531,17572,7629.489,24930761.21943
685,1630108800000,3274.12,3288.22,3263.60,3269.37,40684.182,1630109699999,133386834.97093,38488,19860.875,65133580.85360
686,1630109700000,3269.36,3276.70,3258.50,3275.87,16907.769,1630110599999,55224342.14450,24236,8410.831,27480150.75583
687,1630110600000,3275.87,3285.30,3268.65,3274.57,15604.352,1630111499999,51145400.22148,24980,8063.594,26431827.38565
688,1630111500000,3274.57,3282.32,3266.13,3269.11,10283.335,1630112399999,33659169.69107,17045,3999.285,13091041.63197
689,1630112400000,3269.11,3272.08,3252.46,3257.51,24183.677,1630113299999,78843519.80690,26924,10633.257,34664595.58017
690,1630113300000,3257.50,3265.42,3255.14,3259.67,13171.587,1630114199999,42949776.03934,17385,5619.830,18328227.74422
691,1630114200000,3259.67,3265.04,3259.38,3261.79,8997.418,1630115099999,29351157.33953,13817,3859.628,12591866.65094
692,1630115100000,3261.79,3267.00,3260.02,3262.24,6970.431,1630115999999,22745344.91744,12685,3239.462,10572445.80461
693,1630116000000,3262.25,3262.25,3251.37,3257.34,15607.188,1630116899999,50819928.77360,19126,5635.226,18346853.83913
694,1630116900000,3257.33,3261.71,3254.76,3260.28,8090.822,1630117799999,26367404.45339,13797,3474.555,11323899.72240
695,1630117800000,3260.28,3261.47,3242.47,3249.99,17338.036,1630118699999,56350389.54255,23051,6047.326,19654139.87016
696,1630118700000,3250.00,3254.31,3245.89,3248.05,8756.353,1630119599999,28460603.95194,14206,4696.481,15265658.27501
697,1630119600000,3248.06,3252.69,3243.34,3246.72,9330.700,1630120499999,30306890.59011,15594,4504.100,14630921.25250
698,1630120500000,3246.72,3253.84,3245.73,3252.48,7531.932,1630121399999,24478620.95685,12762,4228.128,13741229.41927
699,1630121400000,3252.48,3259.00,3248.96,3251.71,9394.957,1630122299999,30577775.36301,14948,5690.179,18522271.80170
700,1630122300000,3251.71,3251.71,3245.49,3246.42,9161.723,1630123199999,29754191.80005,13921,3980.621,12926647.93288
701,1630123200000,3246.52,3260.56,3246.38,3248.08,10042.259,1630124099999,32675046.76494,17906,5382.410,17514229.47243
702,1630124100000,3248.08,3256.41,3247.41,3249.58,5643.542,1630124999999,18353532.57273,12875,3237.454,10528935.86549
703,1630125000000,3249.59,3255.39,3245.00,3249.21,6981.899,1630125899999,22691956.72426,14113,3617.234,11756638.38715
704,1630125900000,3249.19,3255.37,3247.30,3250.72,4549.976,1630126799999,14796825.01075,11818,2719.522,8844324.84468
705,1630126800000,3250.72,3250.86,3240.55,3247.23,14077.996,1630127699999,45682461.98493,19298,6004.222,19483006.55394
706,1630127700000,3247.23,3253.72,3246.11,3248.57,6825.907,1630128599999,22191470.34902,12951,3759.357,12221751.50912
707,1630128600000,3248.57,3250.50,3236.10,3240.73,9825.027,1630129499999,31858402.24200,17628,3602.420,11683627.45015
708,1630129500000,3240.73,3250.88,3240.50,3243.43,6944.603,1630130399999,22541538.45237,13077,3818.964,12396648.59024
709,1630130400000,3243.44,3243.44,3227.85,3233.83,26452.915,1630131299999,85541130.86602,31642,11329.251,36638936.42788
710,1630131300000,3233.82,3254.95,3231.70,3254.20,22927.144,1630132199999,74407957.85523,25123,13703.153,44473161.02154
711,1630132200000,3254.20,3257.61,3246.02,3246.07,13038.185,1630133099999,42395983.87932,17547,5347.433,17391150.58480
712,1630133100000,3246.06,3252.00,3242.73,3248.58,6828.469,1630133999999,22169641.66592,13493,3487.622,11324690.70575
713,1630134000000,3248.58,3248.58,3236.48,3241.81,10180.470,1630134899999,32984337.80399,16742,4231.269,13708151.59211
714,1630134900000,3241.80,3243.96,3236.11,3241.90,5787.545,1630135799999,18751955.87045,12219,3232.203,10473386.95361
715,1630135800000,3241.83,3242.69,3233.30,3234.28,7711.833,1630136699999,24965257.62524,13982,3789.951,12270055.91533
716,1630136700000,3234.28,3239.93,3232.07,3233.03,9786.155,1630137599999,31663042.63306,14600,4910.271,15887597.53932
717,1630137600000,3233.03,3248.00,3232.75,3247.00,15535.558,1630138499999,50321560.91770,21651,8485.232,27484808.93269
718,1630138500000,3247.00,3250.55,3244.18,3246.09,9676.025,1630139399999,31422592.96780,16795,4893.079,15890961.62459
719,1630139400000,3246.09,3250.00,3241.29,3241.72,7097.009,1630140299999,23035578.34991,13225,3216.158,10440059.36986
720,1630140300000,3241.56,3243.74,3238.68,3241.25,5219.447,1630141199999,16914510.92609,12193,2906.364,9419112.86362
721,1630141200000,3241.25,3249.97,3239.80,3244.79,7330.317,1630142099999,23791926.25976,14290,3107.465,10085366.90681
722,1630142100000,3244.79,3251.68,3241.91,3248.99,7308.168,1630142999999,23725630.33821,13791,3692.479,11988074.96106
723,1630143000000,3248.99,3259.41,3243.10,3255.51,16162.193,1630143899999,52587770.42016,22570,9513.688,30957839.65406
724,1630143900000,3255.51,3256.24,3247.35,3249.24,8612.530,1630144799999,27996151.27886,14674,4025.451,13084573.01150
725,1630144800000,3249.24,3251.31,3242.61,3251.26,8856.276,1630145699999,28746613.11334,16139,4247.922,13789249.09047
726,1630145700000,3251.27,3251.51,3244.29,3250.49,6270.235,1630146599999,20359938.93529,12019,2796.849,9081794.61216
727,1630146600000,3250.52,3251.68,3245.00,3246.38,3976.582,1630147499999,12917241.26815,10869,2121.197,6890955.37691
728,1630147500000,3246.37,3248.12,3239.38,3241.78,7230.814,1630148399999,23448611.03838,11238,3494.450,11332110.07595
729,1630148400000,3241.78,3244.00,3235.00,3236.64,8737.075,1630149299999,28294485.38163,15907,3350.897,10852575.95993
730,1630149300000,3236.63,3243.80,3233.00,3236.70,11313.179,1630150199999,36624301.72557,17676,4621.791,14964578.06198
731,1630150200000,3236.70,3240.81,3209.93,3219.42,37028.014,1630151099999,119345898.58939,39262,11493.970,37062743.90279
732,1630151100000,3219.41,3230.50,3211.02,3223.57,31010.464,1630151999999,99901106.81987,33166,14924.560,48091022.77164
733,1630152000000,3223.44,3240.00,3221.92,3236.32,25319.448,1630152899999,81797187.77051,29246,12384.584,40017332.34390
734,1630152900000,3236.32,3241.70,3227.05,3229.78,16150.175,1630153799999,52260842.00701,23041,7832.933,25353070.74991
735,1630153800000,3229.91,3242.36,3222.43,3238.94,22748.149,1630154699999,73573490.49689,25744,11343.883,36687072.40724
736,1630154700000,3238.94,3251.64,3238.94,3242.40,14431.081,1630155599999,46842818.91449,22224,7574.635,24587626.68293
737,1630155600000,3242.39,3244.69,3238.07,3240.59,6919.787,1630156499999,22428510.15723,15672,3359.377,10888636.13027
738,1630156500000,3240.59,3242.41,3228.59,3229.31,14219.063,1630157399999,45959115.74477,21790,6686.376,21611193.63784
739,1630157400000,3229.30,3238.98,3229.22,3232.72,9855.106,1630158299999,31862158.48252,16885,5466.172,17672708.23551
740,1630158300000,3232.71,3236.55,3226.00,3231.77,10072.415,1630159199999,32541135.73320,16006,4515.281,14587655.96450
741,1630159200000,3231.77,3232.00,3220.34,3225.19,13007.167,1630160099999,41939206.93447,21539,6144.239,19811407.04772
742,1630160100000,3225.20,3237.28,3220.77,3224.64,15605.273,1630160999999,50404305.76280,20706,8384.693,27086673.44560
743,1630161000000,3224.65,3226.46,3213.31,3224.40,18989.441,1630161899999,61135785.82876,26677,8163.114,26286356.30493
744,1630161900000,3224.40,3229.98,3217.50,3229.95,13938.272,1630162799999,44942912.49161,19902,7571.605,24414291.92984
745,1630162800000,3229.94,3238.00,3220.34,3234.47,20507.927,1630163699999,66227108.49394,25846,11317.995,36550968.27774
746,1630163700000,3234.47,3237.96,3227.55,3228.99,7240.519,1630164599999,23398903.76062,15432,3071.618,9927989.86405
747,1630164600000,3229.14,3242.62,3228.82,3236.18,10763.833,1630165499999,34839267.87326,17602,6171.886,19977789.17656
748,1630165500000,3236.19,3248.54,3236.19,3248.00,15159.594,1630166399999,49191779.81817,21492,7858.491,25500523.89224
749,1630166400000,3248.01,3256.84,3237.66,3252.55,35300.538,1630167299999,114665146.53051,37161,16946.696,55064401.76818
750,1630167300000,3252.54,3255.52,3248.24,3254.24,16274.425,1630168199999,52920632.45152,21436,8167.862,26561068.73779
751,1630168200000,3254.25,3267.63,3254.24,3258.80,27203.435,1630169099999,88692688.80874,33540,15085.788,49186311.20930
752,1630169100000,3258.80,3259.90,3248.49,3249.53,12668.936,1630169999999,41199903.47977,17763,4836.411,15728902.81062
753,1630170000000,3249.52,3254.40,3241.00,3249.74,13450.027,1630170899999,43688189.02832,18009,6372.983,20702835.91221
754,1630170900000,3249.73,3251.45,3243.00,3249.87,8033.893,1630171799999,26095946.49524,12727,3543.512,11509612.20529
755,1630171800000,3249.88,3252.00,3244.79,3249.58,3826.861,1630172699999,12430868.75454,10577,1784.564,5796886.60754
756,1630172700000,3249.58,3250.00,3245.00,3247.04,5071.965,1630173599999,16470805.49848,10670,2543.212,8258524.71503
757,1630173600000,3247.03,3252.99,3243.34,3244.96,6088.683,1630174499999,19780032.08044,12060,3405.013,11062054.83543
758,1630174500000,3244.97,3250.81,3244.72,3246.42,5635.636,1630175399999,18300125.96083,10709,2879.545,9350297.90345
759,1630175400000,3246.42,3250.81,3244.05,3247.71,6008.004,1630176299999,19506888.81630,11005,3255.813,10571961.55505
760,1630176300000,3247.70,3249.83,3240.13,3242.22,7186.357,1630177199999,23321769.54039,11468,2639.340,8566872.84442
761,1630177200000,3242.22,3242.22,3223.48,3229.44,22124.707,1630178099999,71494771.90015,30093,9759.489,31535511.11988
762,1630178100000,3229.44,3233.23,3223.51,3225.75,10772.986,1630178999999,34772026.78506,14600,4664.911,15056753.16462
763,1630179000000,3225.74,3231.86,3220.62,3223.75,8881.206,1630179899999,28644396.61253,15363,4116.709,13279453.57444
764,1630179900000,3223.74,3234.00,3222.10,3231.43,5895.795,1630180799999,19044650.93295,12481,3499.359,11303451.27638
765,1630180800000,3231.43,3241.90,3228.20,3236.45,7186.384,1630181699999,23250089.36312,13371,4519.211,14620365.16432
766,1630181700000,3236.59,3239.18,3229.39,3233.90,6813.882,1630182599999,22029978.58601,14051,2447.135,7911346.73782
767,1630182600000,3233.90,3238.77,3230.92,3237.50,5950.081,1630183499999,19255510.05576,12047,2887.198,9343859.01676
768,1630183500000,3237.51,3241.36,3234.60,3240.12,4969.671,1630184399999,16088898.83628,11545,2545.244,8239294.24491
769,1630184400000,3240.13,3243.57,3236.63,3236.72,4299.827,1630185299999,13934254.38832,12520,2017.376,6538881.52465
770,1630185300000,3236.71,3249.00,3236.38,3248.74,10295.969,1630186199999,33409975.97694,16249,6024.151,19548535.92343
771,1630186200000,3248.74,3251.37,3246.89,3248.50,4975.068,1630187099999,16164189.48010,13134,2545.501,8270595.92833
772,1630187100000,3248.50,3253.16,3248.07,3250.39,5732.529,1630187999999,18632654.06803,13523,2959.329,9618784.95266
773,1630188000000,3250.38,3257.79,3247.22,3251.47,9732.056,1630188899999,31660384.08082,17105,5223.060,16993362.57919
774,1630188900000,3251.48,3253.97,3243.75,3246.87,9098.079,1630189799999,29548710.42916,15425,3766.741,12232835.19778
775,1630189800000,3246.87,3248.43,3230.23,3231.32,11827.626,1630190699999,38288981.72218,18953,4906.032,15884383.17065
776,1630190700000,3231.32,3240.56,3230.25,3235.06,7728.031,1630191599999,24998384.80345,12687,4747.646,15358322.81675
777,1630191600000,3235.06,3247.00,3234.84,3246.01,8027.906,1630192499999,26028655.83470,15352,4299.595,13941542.74460
778,1630192500000,3246.01,3248.10,3237.38,3239.04,5579.831,1630193399999,18092514.46137,12216,2571.043,8337687.46714
